가격,거래 유형,건축물 용도,계약기간,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
33억,매매,공동주택,-,174.26㎡/161.33㎡(전용률93%),53만원,-,-/-,개별난방/도시가스,2457508191,-,5/2개,남서향(거실 기준),-,,2024년 11월 하순 협의가능,한신진일빌라트 1동,서울시 서초구 잠원동 61,19대(세대당 1대),16세대,중/10층,계단식
"12억 6,000",전세,공동주택,-,174.26㎡/161.33㎡(전용률93%),50만원,-,-,개별난방/도시가스,2457439067,"부분수리, 신동초중인접, 한강공원인근, 잠원역세권",5/2개,남서향(거실 기준),-,,2024년 12월 3일,한신진일빌라트 1동,서울시 서초구 잠원동 61,28대(세대당 1.47대),16세대,중/10층,계단식
35억,매매,공동주택,-,174.26㎡/161.33㎡(전용률93%),50만원,-,-/-,개별난방/도시가스,2455259821,"53. 19차,25차 통합 재건축 단지 큰 대지 지분  신동초중학교인접",5/2개,남향(거실 기준),-,,즉시입주,한신진일빌라트 1동,서울시 서초구 잠원동 61,28대(세대당 1.47대),16세대,중/10층,계단식
"12억 6,000",전세,공동주택,-,174.26㎡/161.33㎡(전용률93%),50만원,-,-,개별난방/도시가스,2454881084,"올수리 ,융자무. 한강공원 가깝고 잠원역 이용편리합니다.",5/2개,남향(거실 기준),-,,2024년 12월 3일 협의가능,한신진일빌라트 1동,서울시 서초구 잠원동 61,28대(세대당 1.47대),16세대,중/10층,계단식
"31억 5,000",매매,공동주택,-,160.87㎡/148.93㎡(전용률93%),52만원,-,-/-,개별난방/도시가스,2454409858,"53 추천매물 ,19차25차 통합재건축단지, 고급 빌라트",4/2개,남서향(거실 기준),-,,즉시입주 협의가능,한신진일빌라트 1동,서울시 서초구 잠원동 61,28대(세대당 1.47대),2세대,고/10층,계단식
"12억 5,000",전세,공동주택,-,160.87㎡/148.93㎡(전용률93%),45만원,-,-,개별난방/도시가스,2456681504,ONE53 O급전세 O한강공원인접 O잠원초역세권 O방5넓은구조,4/2개,남서향(거실 기준),-,,즉시입주 협의가능,한신진일빌라트 1동,서울시 서초구 잠원동 61,28대(세대당 1.47대),2세대,고/10층,-
14억,매매,공동주택,-,94.27㎡/84.93㎡(전용률90%),30만원,정액관리비,-/-,개별난방/도시가스,2458418064,"명도가능, 수리잘 되어있음, 교통편리함",3/2개,남동향(거실 기준),-,,즉시입주 협의가능,신사아이빌 1동,서울시 강남구 신사동 522,33대(세대당 1.73대),5세대,5/8층,복합식
"22억 9,000",매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),25만원,-,-/-,지역난방/열병합,2457387909,부분수리된집으로 입주나 세안고 가능,3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,3/18층,계단식
"22억 5,000",매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),36만원,정액관리비,-/-,지역난방/열병합,2457165627,올수리  바로이사 가능,3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,12/18층,-
"22억 8,000",매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),30만원,-,-/-,지역난방/열병합,2456634238,3LDK 판상형 올수리 밝은 정원뷰,3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주 협의가능,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,3/18층,계단식
"21억 5,000",매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),28만원,정액관리비,-/-,지역난방/열병합,2457165555,-,3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주 협의가능,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,저/18층,계단식
"21억 5,000",매매,공동주택,-,102.99㎡/84.69㎡(전용률82%),30만원,-,-/-,지역난방/열병합,2457991795,슈퍼A급 실제매물o 수리된집o 지하주차장o 신동초o 신동중o 신사역o,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220624_13/hscp_img_1656035460174yoGgw_JPEG/photoinfra_1656035459698.jpg,즉시입주 협의가능,잠원훼미리 1동,서울시 서초구 잠원동 51,241대(세대당 0.83대),18세대,4/18층,계단식
22억,매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),25만원,-,-/-,지역난방/열병합,2458434145,-,3/2개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주,잠원훼미리 2동,서울시 서초구 잠원동 51,576대(세대당 2대),120세대,중/18층,계단식
23억,매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),23만원,-,-/-,지역난방/열병합,2455420311,"34.확장특수리.입주됨.신동초,중교인접.포스코리모델링",3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,3/18층,계단식
"21억 5,000",매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),33만원,-,-/-,지역난방/열병합,2457966862,"34. 올수리. 입주가능. 신동초,중인근. 리모델링진행단지.",3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주 협의가능,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,중/18층,계단식
"7억 4,000",전세,공동주택,-,103.17㎡/84.83㎡(전용률82%),30만원,-,-,지역난방/열병합,2455867446,특올수리 입주협의,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220624_115/hscp_img_1656035469176DvaVi_JPEG/photoinfra_1656035468964.jpg,즉시입주 협의가능,잠원훼미리 1동,서울시 서초구 잠원동 51,241대(세대당 0.83대),131세대,18/18층,계단식
22억,매매,공동주택,-,102.47㎡/84.9㎡(전용률83%),35만원,정액관리비,-/-,지역난방/열병합,2455578252,"리모델링진행단지, 한강공원인접, 신동초.중학교",3/2개,동향(거실 기준),시세 대비 30% 미만,https://landthumb-phinf.pstatic.net/20120328_25/hscp_img_1332916321399gGBH2_JPEG/GW70765_1332916320151.jpg,즉시입주 협의가능,잠원훼미리 2동,서울시 서초구 잠원동 51,241대(세대당 0.83대),120세대,9/18층,계단식
"7억 2,000",전세,공동주택,-,103.17㎡/84.83㎡(전용률82%),30만원,-,-,지역난방/열병합,2455569416,슈퍼A급 한.강.뷰 확장o 방3욕실2 신동초중o 신사역o 잠원역o,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220624_115/hscp_img_1656035469176DvaVi_JPEG/photoinfra_1656035468964.jpg,즉시입주 협의가능,잠원훼미리 1동,서울시 서초구 잠원동 51,241대(세대당 0.83대),131세대,18/18층,계단식
"21억 6,000",매매,공동주택,-,103.17㎡/84.83㎡(전용률82%),30만원,-,-/-,지역난방/열병합,2456540444,34 남향 .리모델링 추진중 .올수리. 임대중 .,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220624_115/hscp_img_1656035469176DvaVi_JPEG/photoinfra_1656035468964.jpg,2025년 7월 10일 협의가능,잠원훼미리 1동,서울시 서초구 잠원동 51,241대(세대당 0.83대),131세대,저/18층,계단식
17억,전세,공동주택,-,133.98㎡/120.73㎡(전용률90%),40만원,정액관리비,-,개별난방/도시가스,2458521491,정원뷰. 인테리어깔끔. 입주일조정. 보증금조정. 오래사는집,4/2개,남향(거실 기준),-,,2025년 04월 초순 협의가능,잠원씨제이빌리지 1동,서울시 서초구 잠원동 63,29대(세대당 2대),16세대,저/10층,계단식
25억,매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),35만원,정액관리비,-/-,지역난방/도시가스,2458235505,-,3/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 5동,서울시 강남구 논현동 105,548대(세대당 1대),380세대,7/14층,계단식
"21억 5,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),35만원,정액관리비,-/-,지역난방/도시가스,2458146965,"남향,",3/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 5동,서울시 강남구 논현동 105,548대(세대당 1대),380세대,1/14층,계단식
"21억 6,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),25만원,정액관리비,-/-,지역난방/도시가스,2458137363,급매물로 나온 귀한 1층 매매,3/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 5동,서울시 강남구 논현동 105,548대(세대당 1대),380세대,1/14층,계단식
"10억 1,000",전세,공동주택,-,140.95㎡/120.58㎡(전용률86%),45만원,정액관리비,-,지역난방/도시가스,2457794962,남향의 깨끗하며 수납공간이 잘 되어 있어요,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_270/hscp_img_1332230070013dcr3B_JPEG/GW70765_1332230068563.jpg,즉시입주,동현 1동,서울시 강남구 논현동 105,548대(세대당 1대),24세대,8/12층,계단식
"10억 1,000",전세,공동주택,-,140.95㎡/120.58㎡(전용률86%),40만원,-,-,지역난방/도시가스,2457585377,"로얄층, 전세자금대출 가능한 남향입니다.",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_270/hscp_img_1332230070013dcr3B_JPEG/GW70765_1332230068563.jpg,즉시입주 협의가능,동현 1동,서울시 강남구 논현동 105,626대(세대당 1.1대),24세대,8/12층,계단식
"10억 1,000",전세,공동주택,-,140.95㎡/120.58㎡(전용률86%),45만원,정액관리비,-,지역난방/도시가스,2457524657,"남향, 수리상태양호, 조망권좋음",4/2개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120320_270/hscp_img_1332230070013dcr3B_JPEG/GW70765_1332230068563.jpg,즉시입주,동현 1동,서울시 강남구 논현동 105,548대(세대당 1대),24세대,8/12층,계단식
"29억 9,000",매매,공동주택,-,141.66㎡/119.67㎡(전용률84%),35만원,-,-/-,지역난방/도시가스,2457585241,"특올수리,확장형,가장 인기좋은 동입니다, 남향,로얄층입니다.",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200220_70/hscp_img_1582169504403vYrfe_JPEG/photoinfra_1582169504201.jpg,즉시입주 협의가능,동현 3동,서울시 강남구 논현동 105,620대(세대당 1.1대),96세대,7/12층,계단식
"23억 5,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),25만원,-,-/-,지역난방/도시가스,2457419523,"특올수리 확장 소유주의뢰, 탁트인뷰 투자가치 최고단지",3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 6동,서울시 강남구 논현동 105,620대(세대당 1.13대),380세대,14/14층,계단식
"10억 1,000",전세,공동주택,-,140.95㎡/120.58㎡(전용률86%),50만원,-,-,지역난방/도시가스,2458403200,도배협조 채광전망 굿   대출협조 방4화2   강남구청,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_270/hscp_img_1332230070013dcr3B_JPEG/GW70765_1332230068563.jpg,2024년 12월 15일 협의가능,동현 1동,서울시 강남구 논현동 105,620대(세대당 1.13대),24세대,중/12층,계단식
"29억 8,000",매매,공동주택,-,141.66㎡/119.67㎡(전용률84%),40만원,-,-/-,지역난방/도시가스,2458600982,실입주또는 갭투자 가능한  45형 재건축 지분23.5p,-/2개,남향(거실 기준),없음,,즉시입주 협의가능,동현 3동,서울시 강남구 논현동 105,620대(세대당 1.13대),96세대,중/12층,계단식
"29억 5,000",매매,공동주택,-,141.66㎡/119.67㎡(전용률84%),45만원,정액관리비,-/-,지역난방/도시가스,2458525907,"남향,좋은집임",4/2개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20200220_70/hscp_img_1582169504403vYrfe_JPEG/photoinfra_1582169504201.jpg,2024년 11월 8일 협의가능,동현 3동,서울시 강남구 논현동 105,548대(세대당 1대),96세대,저/12층,계단식
11억,전세,공동주택,-,140.95㎡/120.58㎡(전용률86%),50만원,-,-,지역난방/도시가스,2458518761,특급수리    대출협조 방4화2   강남구청,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_270/hscp_img_1332230070013dcr3B_JPEG/GW70765_1332230068563.jpg,즉시입주 협의가능,동현 1동,서울시 강남구 논현동 105,620대(세대당 1.13대),24세대,저/12층,계단식
"21억 7,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),30만원,-,-/-,지역난방/도시가스,2458406551,"입주.주인직매물.아이키우기좋아요.방3,화1.올확장.예전수리.강남구청",3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주,동현 5동,서울시 강남구 논현동 105,620대(세대당 1.13대),380세대,저/14층,계단식
"8억 1,000",전세,공동주택,-,102.47㎡/84.92㎡(전용률83%),30만원,-,-,지역난방/도시가스,2458284253,로얄층 전망굿  확장 수리굿   강남구청역,3/1개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,2025년 1월 23일 협의가능,동현 6동,서울시 강남구 논현동 105,620대(세대당 1.13대),380세대,중/14층,계단식
"21억 7,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),30만원,-,-/-,지역난방/도시가스,2458324207,-,3/1개,남향(거실 기준),시세 대비 30% 이상,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주,동현 5동,서울시 강남구 논현동 105,620대(세대당 1.13대),380세대,저/14층,계단식
"25억 5,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),35만원,정액관리비,-/-,지역난방/도시가스,2456797530,"남향, 갭투자가능, 급매.수리상태좋음",3/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,2025년 1월 8일 협의가능,동현 4동,서울시 강남구 논현동 105,548대(세대당 1대),380세대,4/14층,계단식
24억,매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),35만원,정액관리비,-/-,지역난방/도시가스,2456797971,"남향,조망권좋음",3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,2025년 12월 21일 협의가능,동현 5동,서울시 강남구 논현동 105,538대(세대당 1대),380세대,13/14층,계단식
"21억 7,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),35만원,정액관리비,-/-,지역난방/도시가스,2456766796,남동향. 급매물,3/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 5동,서울시 강남구 논현동 105,548대(세대당 1대),380세대,1/14층,계단식
"22억 2,000",매매,공동주택,-,102.47㎡/84.92㎡(전용률83%),30만원,정액관리비,-/-,지역난방/도시가스,2457746217,남향 주변 조용한 집의 실입주 가능합니다,3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,즉시입주 협의가능,동현 6동,서울시 강남구 논현동 105,620대(세대당 1대),380세대,저/14층,-
"7억 5,000",전세,공동주택,-,102.47㎡/84.92㎡(전용률83%),20만원,-,-,지역난방/도시가스,2456132903,"역세권, 남향,입주협의 가능합니다.",3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120320_298/hscp_img_1332230060661ReWkX_JPEG/GW70765_1332230059090.jpg,2025년 2월 15일 협의가능,동현 5동,서울시 강남구 논현동 105,626대(세대당 1.1대),380세대,2/14층,계단식
26억,매매,-,-,109.65㎡/84.86㎡(전용률77%),"28만 4,488원",-,"9억1,000/-",개별난방/도시가스,2458591341,소유주 직접. 올수리. 전세안고.,3/2개,남서향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_151/hscp_img_1332916349205eVJ38_JPEG/GW70765_1332916348097.jpg,2026년 05월 중순,신반포청구 101동,서울시 서초구 잠원동 63-2,349대(세대당 1.01대),193세대,11/18층,계단식
